SERVIÇO,CID,ATENDIMENTOS,n pacientes,reinternacoes,obitos,mortalidade,estada,estadas prolongadas,taxa de eventos adversos
PE,T84.0  COMPLICAÇÃO MECÂNICA DE PRÓTESE ARTICULAR INTERNA,40,40,0,0,0.0,2.0,6,0.15
PE,T84.1  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OSSOS DOS MEMBROS,212,212,0,0,0.0,2.0,52,0.24528301886792453
PE,T84.2  COMPLICAÇÃO MECÂNICA DE DISPOSITIVO DE FIXAÇÃO INTERNA DE OUTROS OSSOS,29,29,0,0,0.0,2.0,5,0.1724137931034483
PE,"T84.3  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ÓSSEOS",5,5,0,0,0.0,4.0,1,0.2
PE,"T84.4  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS, IMPLANTES E ENXERTOS ORTOPÉDICOS INTERNOS",19,19,0,0,0.0,2.0,4,0.21052631578947367
PE,T84.5  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDAS À PRÓTESE ARTICULAR INTERNA,9,9,0,0,0.0,3.0,2,0.2222222222222222
PE,T84.6  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDAS A DISPOSITIVO DE FIXAÇÃO INTERNA [QUALQUER LOCAL],12,12,0,0,0.0,2.0,3,0.25
PE,"T84.7  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDA A OUT. DISPOSIT. PROTÉT., IMPLANTES E ENXERTOS ORTOP. INTERNOS",4,4,0,0,0.0,2.5,1,0.25
PE,"T84.8  OUTRAS COMPLICAÇÕES DE DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS ORTOPÉDICOS INTERNOS",5,5,0,0,0.0,3.0,0,0.0
PE,"T84.9  COMPLICAÇÃO NÃO ESPECIFICADA DE DISPOSITIVO PROTÉTICO, IMPLANTE E ENXERTO ORTOPÉDICOS INTERNOS",13,13,0,0,0.0,1.0,0,0.0
PE,"T85.6  COMPLICAÇÃO MECÂNICA DE OUTROS DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS INTERNOS ESPECIFICADOS",24,24,0,0,0.0,2.0,5,0.20833333333333334
PE,"T85.7  INFECÇÃO E REAÇÃO INFLAMATÓRIA DEVIDA A OUTROS DISPOSITIVOS PROTÉT., IMPLANTES E ENXERTOS INTERNOS",8,8,0,0,0.0,2.0,2,0.25
PE,"T85.8  OUTRAS COMPLICAÇÕES DE DISPOSIT. PROTÉT., IMPLANTES E ENXERTOS INTERNOS NÃO CLASSIF. EM OUTRA PARTE",13,13,0,0,0.0,2.0,3,0.23076923076923078
PE,"T85.9  COMPLICAÇÃO NÃO ESPECIFICADA DE OUTROS DISPOSITIVOS PROTÉTICOS, IMPLANTES E ENXERTOS INTERNOS",18,18,0,0,0.0,2.0,3,0.16666666666666666
PE,T87.0  COMPLICAÇÕES DE REIMPLANTE (DE PARTE) DE EXTREMIDADE SUPERIOR,1,1,0,0,0.0,3.0,0,0.0
PE,T87.1  COMPLICAÇÕES DE REIMPLANTE (DE PARTE) DE EXTREMIDADE INFERIOR,3,3,0,0,0.0,1.0,1,0.3333333333333333
PE,T87.2  COMPLICAÇÕES DE OUTRAS PARTES REIMPLANTADAS DO CORPO,1,1,0,0,0.0,2.0,0,0.0
PE,T87.3  NEUROMA DE COTO DA AMPUTAÇÃO,3,3,0,0,0.0,2.0,0,0.0
PE,T87.4  INFECÇÃO DE COTO DA AMPUTAÇÃO,2,2,0,0,0.0,6.0,1,0.5
PE,T87.5  NECROSE DO COTO DA AMPUTAÇÃO,2,2,0,0,0.0,24.5,1,0.5
PE,T87.6  OUTRAS COMPLICAÇÕES E AS NÃO ESPECIFICADAS DO COTO DE AMPUTAÇÃO,7,7,0,0,0.0,3.0,2,0.2857142857142857
PE,T88.8  OUTRAS COMPLICAÇÕES DE CUIDADOS MÉDICOS E CIRÚRGICOS ESPECIFICADOS NÃO CLASSIFICADOS EM OUTRA PARTE,1,1,0,0,0.0,28.0,0,0.0
PE,T88.9  COMPLICAÇÃO NÃO ESPECIFICADA DE CUIDADOS MÉDICOS E CIRÚRGICOS,88,88,0,1,0.011363636363636364,10.0,22,0.26136363636363635
PE,T90.5  SEQÜELAS DE TRAUMATISMO INTRACRANIANO,1,1,0,0,0.0,4.0,0,0.0
PE,T92.0  SEQÜELAS DE FERIMENTO DO MEMBRO SUPERIOR,1,1,0,0,0.0,3.0,0,0.0
PE,T92.2  SEQÜELAS DE FRATURA AO NÍVEL DO PUNHO E DA MÃO,6,6,0,0,0.0,2.0,1,0.16666666666666666
PE,"T92.3  SEQÜELAS DE LUXAÇÃO, ENTORSE E DISTENSÃO DO MEMBRO SUPERIOR",2,2,0,0,0.0,2.0,0,0.0
PE,T92.4  SEQÜELAS DE TRAUMATISMO DE NERVO DE MEMBRO SUPERIOR,1,1,0,0,0.0,3.0,0,0.0
PE,T92.5  SEQÜELAS DE TRAUMATISMO DE MÚSCULO E TENDÃO DO MEMBRO SUPERIOR,1,1,0,0,0.0,2.0,0,0.0
PE,T93.0  SEQÜELAS DE FERIMENTO DO MEMBRO INFERIOR,6,6,0,0,0.0,2.0,2,0.3333333333333333
PE,T93.1  SEQÜELAS DE FRATURA DO FÊMUR,4,4,0,0,0.0,1.0,0,0.0
PE,T93.2  SEQÜELAS DE OUTRAS FRATURAS DO MEMBRO INFERIOR,1239,1239,0,1,0.0008071025020177562,2.0,272,0.22033898305084745
PE,"T93.3  SEQÜELAS DE LUXAÇÃO, ENTORSE E DISTENSÃO DO MEMBRO INFERIOR",14,14,0,0,0.0,2.0,3,0.21428571428571427
PE,T93.4  SEQÜELAS DE TRAUMATISMO DE NERVO DO MEMBRO INFERIOR,5,5,0,0,0.0,3.0,0,0.0
PE,T93.5  SEQÜELAS DE TRAUMATISMO DE MÚSCULO E TENDÃO DO MEMBRO INFERIOR,20,20,0,0,0.0,2.0,5,0.25
PE,T93.6  SEQÜELAS DE ESMAGAMENTO E AMPUTAÇÃO TRAUMÁTICA DO MEMBRO INFERIOR,1,1,0,0,0.0,7.0,0,0.0
PE,T93.8  SEQÜELAS DE OUTROS TRAUMATISMOS ESPECIFICADOS DO MEMBRO INFERIOR,12,12,0,0,0.0,1.0,2,0.16666666666666666
PE,T93.9  SEQÜELAS DE TRAUMATISMO NÃO ESPECIFICADO DO MEMBRO INFERIOR,40,40,0,0,0.0,2.5,8,0.2
PE,"T95.2  SEQÜELAS DE QUEIMADURA, CORROSÃO E GELADURA DO MEMBRO SUPERIOR",3,3,0,0,0.0,1.0,1,0.3333333333333333
PE,T98.1  SEQÜELAS EM OUTROS EFEITOS DE CAUSAS EXTERNAS E OS NÃO ESPECIFICADOS,2,2,0,0,0.0,1.0,1,0.5
PE,T98.2  SEQÜELAS DE ALGUMAS COMPLICAÇÕES PRECOCES DE TRAUMATISMOS,3,3,0,0,0.0,2.0,0,0.0
PE,T98.3  SEQÜELAS DE COMPLICAÇÕES DOS CUIDADOS MÉDICOS E CIRÚRGICOS NÃO CLASSIFICADOS EM OUTRA PARTE,2,2,0,0,0.0,4.0,1,0.5
PE,V92.3  AFOGAMENTO E SUBMERSÃO RELAC. COM TRANSP. POR ÁGUA S/ACIDENTE C/EMBARCAÇÃO - OUTRAS EMBARC. A MOTOR,1,1,0,0,0.0,2.0,0,0.0
PE,W45.4  PENETRAÇÃO DE CORPO OU OBJETO ESTRANHO ATRAVÉS DA PELE - RUA E ESTRADA,1,1,0,0,0.0,4.0,0,0.0
PE,W68.8  AFOGAMENTO E SUBMERSÃO CONSEQ. QUEDA DENTRO PISCINA - OUTROS LOCAIS ESPECIFICADOS,1,1,0,0,0.0,1.0,0,0.0
PE,W86.3  EXPOSIÇÃO A OUTRA CORRENTE ELÉTRICA ESPECIFICADA - ÁREA PARA A PRÁTICA DE ESPORTES E ATLETISMO,1,1,0,0,0.0,2.0,0,0.0
PE,Y88.1  SEQÜELAS DE ACIDENTES DURANTE A PRESTAÇÃO DE CUIDADO MÉDICO E CIRÚRGICO,3,3,0,0,0.0,1.0,1,0.3333333333333333
PE,Z02.8  OUTROS EXAMES PARA PROPÓSITOS ADMINISTRATIVOS,2,2,0,0,0.0,1.0,1,0.5
PE,Z47.0  SEGUIMENTO ENVOLVENDO REMOÇÃO DE PLACA DE FRATURA E OUTROS DISPOSITIVOS DE FIXAÇÃO INTERNA,7,7,0,0,0.0,2.0,1,0.14285714285714285
PE,Z47.8  OUTROS SEGUIMENTOS ORTOPÉDICOS ESPECIFICADOS,1,1,0,0,0.0,2.0,0,0.0
PE,Z71.3  ACONSELHAMENTO E SUPERVISÃO DIETÉTICOS,1,1,0,0,0.0,2.0,0,0.0
PE,Z98.1  ARTRODESE,4,4,0,0,0.0,1.5,1,0.25
QUADRIL,A41.9  SEPTICEMIA NÃO ESPECIFICADA,1,1,0,0,0.0,54.0,0,0.0
QUADRIL,A46  ERISIPELA,2,2,0,0,0.0,39.5,1,0.5
QUADRIL,A49.0  INFECÇÃO ESTAFILOCÓCICA NÃO ESPECIFICADA,1,1,0,1,1.0,54.0,0,1.0
QUADRIL,A49.9  INFECÇÃO BACTERIANA NÃO ESPECIFICADA,2,2,0,0,0.0,34.0,1,0.5
QUADRIL,"A80.0  POLIOMIELITE PARALÍTICA AGUDA, ASSOCIADA AO VÍRUS VACINAL",1,1,0,0,0.0,8.0,0,0.0
QUADRIL,"B99  DOENÇAS INFECCIOSAS, OUTRAS E AS NÃO ESPECIFICADAS",1,1,0,0,0.0,16.0,0,0.0
QUADRIL,C41.8  NEOPLASIA MALIGNA DOS OSSOS E DAS CARTILAGENS ARTICULARES COM LESÃO INVASIVA,3,3,0,0,0.0,3.0,1,0.3333333333333333
QUADRIL,"C88.9  DOENÇA IMUNOPROLIFERATIVA MALIGNA, NÃO ESPECIFICADA",4,4,0,1,0.25,4.5,1,0.5
QUADRIL,D48.0  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO DOS OSSOS E CARTILAGENS ARTICULARES,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,D48.9  NEOPLASIA DE COMPORTAMENTO INCERTO OU DESCONHECIDO SEM OUTRA ESPECIFICAÇÃO,1,1,0,0,0.0,10.0,0,0.0
QUADRIL,D50.9  ANEMIA POR DEFICIÊNCIA DE FERRO NÃO ESPECIFICADA,1,1,0,0,0.0,26.0,0,0.0
QUADRIL,D57.0  ANEMIA FALCIFORME COM CRISE,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,G40.0  EPILEPSIA E SÍNDR. EPILÉPT. IDIOP. DEF. POR SUA LOCAL. (FOCAL - PARCIAL)C/ CRISES DE INÍC. FOCAL,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,G80.0  PARALISIA CEREBRAL ESPÁSTICA,2,2,0,0,0.0,7.0,1,0.5
QUADRIL,G80.1  DIPLEGIA ESPÁSTICA,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,G80.9  PARALISIA CEREBRAL INFANTIL NÃO ESPECIFICADA,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,G95.2  COMPRESSÃO NÃO ESPECIFICADA DE MEDULA ESPINAL,1,1,0,0,0.0,14.0,0,0.0
QUADRIL,I10  HIPERTENSÃO ESSENCIAL (PRIMÁRIA),1,1,0,0,0.0,9.0,0,0.0
QUADRIL,I21.0  INFARTO AGUDO TRANSMURAL DA PAREDE ANTERIOR DO MIOCÁRDIO,2,2,0,0,0.0,27.5,1,0.5
QUADRIL,I44.2  BLOQUEIO ATRIOVENTRICULAR TOTAL,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,I48  FLUTTER E FIBRILAÇÃO ATRIAL,1,1,0,0,0.0,5.0,0,0.0
QUADRIL,I50.0  INSUFICIÊNCIA CARDÍACA CONGESTIVA,2,2,0,1,0.5,9.0,1,1.0
QUADRIL,I74.3  EMBOLIA E TROMBOSE DE ARTÉRIAS DOS MEMBROS INFERIORES,2,2,0,0,0.0,22.0,1,0.5
QUADRIL,I74.9  EMBOLIA E TROMBOSE DE ARTÉRIA NÃO ESPECIFICADA,1,1,0,0,0.0,25.0,0,0.0
QUADRIL,I80.9  FLEBITE E TROMBOFLEBITE DE LOCALIZAÇÃO NÃO ESPECIFICADA,6,6,0,0,0.0,8.5,1,0.16666666666666666
QUADRIL,I82.1  TROMBOFLEBITE MIGRATÓRIA,2,2,0,0,0.0,11.5,1,0.5
QUADRIL,I82.2  EMBOLIA E TROMBOSE DE VEIA CAVA,1,1,0,0,0.0,155.0,0,0.0
QUADRIL,I82.8  EMBOLIA E TROMBOSE DE OUTRAS VEIAS ESPECIFICADAS,2,2,0,0,0.0,4.5,1,0.5
QUADRIL,I82.9  EMBOLIA E TROMBOSE VENOSAS DE VEIA NÃO ESPECIFICADA,12,12,0,0,0.0,4.0,3,0.25
QUADRIL,I87.8  OUTROS TRANSTORNOS VENOSOS ESPECIFICADOS,1,1,0,0,0.0,28.0,0,0.0
QUADRIL,I88.9  LINFADENITE NÃO ESPECIFICADA,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,I89.0  LINFEDEMA NÃO CLASSIFICADO EM OUTRA PARTE,10,10,0,0,0.0,2.0,3,0.3
QUADRIL,J38.4  EDEMA DA LARINGE,1,1,0,0,0.0,64.0,0,0.0
QUADRIL,"J81  EDEMA PULMONAR, NÃO ESPECIFICADO DE OUTRA FORMA",2,2,0,0,0.0,6.5,1,0.5
QUADRIL,"J82  EOSINOFILIA PULMONAR, NÃO CLASSIFICADA EM OUTRA PARTE",1,1,0,0,0.0,2.0,0,0.0
QUADRIL,J84.0  AFECÇÕES ALVEOLARES E PARIETO-ALVEOLARES,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,K80.0  CALCULOSE DA VESÍCULA BILIAR COM COLICISTITE AGUDA,1,1,0,0,0.0,30.0,0,0.0
QUADRIL,K81.0  COLECISTITE AGUDA,1,1,0,0,0.0,16.0,0,0.0
QUADRIL,L03.1  CELULITE DE OUTRAS PARTES DO(S) MEMBRO(S),4,4,0,0,0.0,13.0,1,0.25
QUADRIL,L03.9  CELULITE NÃO ESPECIFICADA,1,1,0,0,0.0,32.0,0,0.0
QUADRIL,"L08.9  INFECÇÃO LOCALIZADA DA PELE E DO TECIDO SUBCUTÂNEO, NÃO ESPECIFICADA",1,1,0,0,0.0,34.0,0,0.0
QUADRIL,L89  ÚLCERA DE DECÚBITO,1,1,0,1,1.0,36.0,0,1.0
QUADRIL,L97  ÚLCERA DOS MEMBROS INFERIORES NÃO CLASSIFICADA EM OUTRA PARTE,2,2,0,0,0.0,19.0,1,0.5
QUADRIL,"L98.4  ÚLCERA CRÔNICA DA PELE, NÃO CLASSIFICADA EM OUTRA PARTE",1,1,0,0,0.0,37.0,0,0.0
QUADRIL,M00.8  ARTRITE E POLIARTRITE DEVIDAS A OUTRO AGENTE BACTERIANO ESPECIFICADO,3,3,0,0,0.0,5.0,1,0.3333333333333333
QUADRIL,"M00.9  ARTRITE PIOGÊNICA, NÃO ESPECIFICADA",8,8,0,0,0.0,14.5,2,0.25
QUADRIL,M01.3  ARTRITE EM OUTRAS DOENÇAS BACTERIANAS CLASSIFICADAS EM OUTRA PARTE,2,2,0,1,0.5,66.5,1,1.0
QUADRIL,M05.8  OUTRAS ARTRITES REUMATÓIDES SORO-POSITIVAS,4,4,0,0,0.0,19.0,1,0.25
QUADRIL,M05.9  ARTRITE REUMATÓIDE SORO-POSITIVA NÃO ESPECIFICADA,5,5,0,0,0.0,5.0,0,0.0
QUADRIL,M06.8  OUTRAS ARTRITES REUMATÓIDES ESPECIFICADAS,6,6,0,0,0.0,6.5,1,0.16666666666666666
QUADRIL,M06.9  ARTRITE REUMATÓIDE NÃO ESPECIFICADA,27,27,0,1,0.037037037037037035,6.0,7,0.2962962962962963
QUADRIL,M08.0  ARTRITE REUMATÓIDE JUVENIL,6,6,0,0,0.0,4.0,2,0.3333333333333333
QUADRIL,M08.1  ESPONDILITE ANCILOSANTE JUVENIL,6,6,0,0,0.0,4.5,2,0.3333333333333333
QUADRIL,M08.2  ARTRITE JUVENIL COM INÍCIO SISTÊMICO,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M08.8  OUTRAS ARTRITES JUVENIS,1,1,0,0,0.0,5.0,0,0.0
QUADRIL,"M10.9  GOTA, NÃO ESPECIFICADA",1,1,0,0,0.0,23.0,0,0.0
QUADRIL,M12.5  ARTROPATIA TRAUMÁTICA,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,M13.0  POLIARTRITE NÃO ESPECIFICADA,4,4,0,0,0.0,10.0,1,0.25
QUADRIL,M13.1  MONOARTRITES NÃO CLASSIFICADAS EM OUTRA PARTE,3,3,0,0,0.0,5.0,1,0.3333333333333333
QUADRIL,M13.9  ARTRITE NÃO ESPECIFICADA,2,2,0,0,0.0,5.5,1,0.5
QUADRIL,M16.0  COXARTROSE PRIMÁRIA BILATERAL,379,379,0,0,0.0,4.0,84,0.22163588390501318
QUADRIL,M16.1  OUTRAS COXARTROSES PRIMÁRIAS,1120,1120,0,3,0.0026785714285714286,5.0,263,0.2375
QUADRIL,M16.2  COXARTROSE BILATERAL RESULTANTE DE DISPLASIA,92,92,0,0,0.0,5.0,16,0.17391304347826086
QUADRIL,M16.3  OUTRAS COXARTROSES DISPLÁSICAS,43,43,0,0,0.0,5.0,11,0.2558139534883721
QUADRIL,M16.4  COXARTROSE BILATERAL PÓS-TRAUMÁTICA,23,23,0,0,0.0,5.0,5,0.21739130434782608
QUADRIL,M16.5  OUTRAS COXARTROSES PÓS-TRAUMÁTICAS,75,75,0,0,0.0,5.0,17,0.22666666666666666
QUADRIL,M16.6  OUTRAS COXARTROSES SECUNDÁRIAS BILATERAIS,27,27,0,1,0.037037037037037035,5.0,7,0.2962962962962963
QUADRIL,M16.7  OUTRAS COXARTROSES SECUNDÁRIAS,363,363,0,0,0.0,4.0,73,0.20110192837465565
QUADRIL,M16.9  COXARTROSE NÃO ESPECIFICADA,2300,2300,0,4,0.0017391304347826088,5.0,442,0.19391304347826088
QUADRIL,M17.1  OUTRAS GONARTROSES PRIMÁRIAS,13,13,0,0,0.0,11.0,3,0.23076923076923078
QUADRIL,M17.3  OUTRAS GONARTROSES PÓS-TRAUMÁTICA,1,1,0,0,0.0,10.0,0,0.0
QUADRIL,M17.5  OUTRAS GONARTROSES SECUNDÁRIAS,1,1,0,0,0.0,17.0,0,0.0
QUADRIL,M17.9  GONARTROSE NÃO ESPECIFICADA,7,7,0,0,0.0,7.0,2,0.2857142857142857
QUADRIL,M18.9  ARTROSE NÃO ESPECIFICADA DA PRIMEIRA ARTICULAÇÃO CARPOMETACARPIANA,1,1,0,0,0.0,12.0,0,0.0
QUADRIL,M19.0  ARTROSE PRIMÁRIA DE OUTRAS ARTICULAÇÕES,2,2,0,0,0.0,7.0,1,0.5
QUADRIL,M19.1  ARTROSE PÓS-TRAUMÁTICA DE OUTRAS ARTICULAÇÕES,1,1,0,0,0.0,18.0,0,0.0
QUADRIL,M19.9  ARTROSE NÃO ESPECIFICADA,6,6,0,1,0.16666666666666666,6.5,2,0.5
QUADRIL,M21.1  DEFORMIDADE EM VARO NÃO CLASSIFICADA EM OUTRA PARTE,2,2,0,0,0.0,4.5,1,0.5
QUADRIL,M21.6  OUTRAS DEFORMIDADES ADQUIRIDAS DO TORNOZELO E DO PÉ,1,1,0,0,0.0,7.0,0,0.0
QUADRIL,M21.8  OUTRAS DEFORMIDADES ADQUIRIDAS ESPECIFICADAS DOS MEMBROS,6,6,0,0,0.0,4.0,2,0.3333333333333333
QUADRIL,M21.9  DEFORMIDADE ADQUIRIDA NÃO ESPECIFICADA DE MEMBRO,5,5,0,0,0.0,5.0,1,0.2
QUADRIL,M24.0  CORPO FLUTUANTE EM ARTICULAÇÃO,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M24.1  OUTROS TRANSTORNOS DAS CARTILAGENS ARTICULARES,5,5,0,0,0.0,2.0,0,0.0
QUADRIL,"M24.3  DESLOCAMENTO E SUBLUXAÇÃO PATOLÓGICAS DE ARTICULAÇÃO, NÃO CLASSIFICADA EM OUTRA PARTE",4,4,0,0,0.0,2.5,1,0.25
QUADRIL,M24.6  ANCILOSE ARTICULAR,23,23,0,0,0.0,6.0,5,0.21739130434782608
QUADRIL,M24.7  PROTUSÃO DO ACETÁBULO,1,1,0,0,0.0,8.0,0,0.0
QUADRIL,"M24.8  OUTROS TRANSTORNOS ARTICULARES ESPECÍFICOS, NÃO CLASSIFICADOS EM OUTRA PARTE",6,6,0,0,0.0,3.0,2,0.3333333333333333
QUADRIL,M25.0  HEMARTROSE,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M25.3  OUTRAS INSTABILIDADES ARTICULARES,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,M25.5  DOR ARTICULAR,9,9,0,0,0.0,3.0,2,0.2222222222222222
QUADRIL,M25.6  RIGIDEZ ARTICULAR NÃO CLASSIFICADA EM OUTRA PARTE,3,3,0,0,0.0,23.0,1,0.3333333333333333
QUADRIL,M25.8  OUTROS TRANSTORNOS ARTICULARES ESPECIFICADOS,4,4,0,0,0.0,3.0,1,0.25
QUADRIL,M32.9  LÚPUS ERITEMATOSO DISSEMINADO [SISTÊMICO] NÃO ESPECIFICADO,1,1,0,0,0.0,12.0,0,0.0
QUADRIL,M41.9  ESCOLIOSE NÃO ESPECIFICADA,1,1,0,0,0.0,5.0,0,0.0
QUADRIL,M43.0  ESPONDILÓLISE,1,1,0,0,0.0,7.0,0,0.0
QUADRIL,M45  ESPONDILITE ANCILOSANTE,8,8,0,0,0.0,6.0,2,0.25
QUADRIL,M51.2  OUTROS DESLOCAMENTOS DISCAIS INTERVERTEBRAIS ESPECIFICADOS,1,1,0,0,0.0,6.0,0,0.0
QUADRIL,M60.2  GRANULOMA DE CORPO ESTRANHO NO TECIDO MOLE NÃO CLASSIFICADO EM OUTRA PARTE,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,M61.0  MIOSITE OSSIFICANTE TRAUMÁTICA,2,2,0,0,0.0,2.5,1,0.5
QUADRIL,M61.1  MIOSITE OSSIFICANTE PROGRESSIVA,2,2,0,0,0.0,5.5,1,0.5
QUADRIL,M61.2  CALCIFICAÇÃO E OSSIFICAÇÃO PARALÍTICA DE MÚSCULO,3,3,0,0,0.0,3.0,1,0.3333333333333333
QUADRIL,M61.3  CALCIFICAÇÃO E OSSIFICAÇÃO DE MÚSCULO ASSOCIADAS COM QUEIMADURAS,1,1,0,0,0.0,5.0,0,0.0
QUADRIL,M61.4  OUTRA CALCIFICAÇÃO DE MÚSCULO,1,1,0,0,0.0,5.0,0,0.0
QUADRIL,M61.5  OUTRA OSSIFICAÇÃO DE MÚSCULO,2,2,0,0,0.0,4.0,0,0.0
QUADRIL,M61.9  CALCIFICAÇÃO E OSSIFICAÇÃO DE MÚSCULO NÃO ESPECIFICADA,4,4,0,0,0.0,12.0,1,0.25
QUADRIL,M62.9  TRANSTORNO MUSCULAR NÃO ESPECIFICADO,2,2,0,0,0.0,4.0,1,0.5
QUADRIL,M65.8  OUTRAS SINOVITES E TENOSSINOVITES,1,1,0,0,0.0,44.0,0,0.0
QUADRIL,M65.9  SINOVITE E TENOSSINOVITE NÃO ESPECIFICADAS,1,1,0,0,0.0,4.0,0,0.0
QUADRIL,M67.0  TENDÃO DE AQUILES CURTO (ADQUIRIDO),1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M67.9  TRANSTORNO NÃO ESPECIFICADO DA SINÓVIA E DO TENDÃO,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,M70.6  BURSITE TROCANTÉRICA,6,6,0,0,0.0,2.0,2,0.3333333333333333
QUADRIL,M75.4  SÍNDROME DE COLISÃO DO OMBRO,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M76.1  TENDINITE DO PSOAS,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,M76.3  SÍNDROME DA FAIXA ILIOTIBIAL,1,1,0,0,0.0,2.0,0,0.0
QUADRIL,M77.9  ENTESOPATIA NÃO ESPECIFICADA,2,2,0,0,0.0,2.5,1,0.5
QUADRIL,M81.6  OSTEOPOROSE LOCALIZADA [LEQUESNE],1,1,0,0,0.0,5.0,0,0.0
QUADRIL,M82.0  OSTEOPOROSE NA MIELOMATOSE MÚLTIPLA (C90.0+),1,1,0,0,0.0,6.0,0,0.0
QUADRIL,M84.0  DEFEITO DE CONSOLIDAÇÃO DA FRATURA,17,17,0,0,0.0,5.0,3,0.17647058823529413
QUADRIL,M84.1  AUSÊNCIA DE CONSOLIDAÇÃO DA FRATURA [PSEUDO-ARTROSE],11,11,0,0,0.0,7.0,3,0.2727272727272727
QUADRIL,M84.2  ATRASO DE CONSOLIDAÇÃO DE FRATURA,2,2,0,0,0.0,8.5,1,0.5
QUADRIL,M84.4  FRATURA PATOLÓGICA NÃO CLASSIFICADA EM OUTRA PARTE,2,2,0,0,0.0,5.5,1,0.5
QUADRIL,M84.9  TRANSTORNO NÃO ESPECIFICADO DA CONTINUIDADE DO OSSO,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M86.0  OSTEOMIELITE AGUDA HEMATOGÊNICA,10,10,0,0,0.0,12.0,3,0.3
QUADRIL,M86.1  OUTRA OSTEOMIELITE AGUDA,31,31,0,4,0.12903225806451613,44.0,8,0.3870967741935484
QUADRIL,M86.3  OSTEOMIELITE CRÔNICA MULTIFOCAL,1,1,0,0,0.0,99.0,0,0.0
QUADRIL,M86.4  OSTEOMIELITE CRÔNICA COM SEIO DRENANTE,1,1,0,0,0.0,59.0,0,0.0
QUADRIL,M86.5  OUTRA OSTEOMIELITE CRÔNICA HEMATOGÊNICA,1,1,0,0,0.0,3.0,0,0.0
QUADRIL,M86.6  OUTRA OSTEOMIELITE CRÔNICA,15,15,0,1,0.06666666666666667,43.0,4,0.3333333333333333
QUADRIL,M86.8  OUTRA OSTEOMIELITE,6,6,0,1,0.16666666666666666,9.5,2,0.5
QUADRIL,M86.9  OSTEOMIELITE NÃO ESPECIFICADA,21,21,0,0,0.0,33.0,5,0.23809523809523808
QUADRIL,M87.0  NECROSE ASSÉPTICA IDIOPÁTICA DO OSSO,185,185,0,0,0.0,5.0,38,0.20540540540540542
QUADRIL,M87.1  OSTEONECROSE DEVIDA A DROGAS,28,28,0,0,0.0,4.0,7,0.25
QUADRIL,M87.2  OSTEONECROSE DEVIDA A TRAUMATISMO ANTERIOR,26,26,0,0,0.0,5.5,7,0.2692307692307692
QUADRIL,M87.3  OUTRAS OSTEONECROSES SECUNDÁRIAS,43,43,0,1,0.023255813953488372,7.0,11,0.27906976744186046
QUADRIL,M87.8  OUTRAS OSTEONECROSES,15,15,0,0,0.0,5.0,4,0.26666666666666666
QUADRIL,M87.9  OSTEONECROSE NÃO ESPECIFICADA,167,167,0,0,0.0,5.0,33,0.19760479041916168
QUADRIL,M89.1  PARADA DE CRESCIMENTO EPIFISÁRIO,2,2,0,0,0.0,4.5,1,0.5
QUADRIL,M89.2  OUTROS TRANSTORNOS DO DESENVOLVIMENTO E DO CRESCIMENTO ÓSSEO,1,1,0,0,0.0,11.0,0,0.0
QUADRIL,M89.5  OSTEOLISE,8,8,0,0,0.0,28.0,2,0.25
QUADRIL,M89.9  TRANSTORNO NÃO ESPECIFICADO DO OSSO,1,1,0,0,0.0,54.0,0,0.0
QUADRIL,M90.0  TUBERCULOSE ÓSSEA (A18.0+),1,1,0,0,0.0,5.0,0,0.0
QUADRIL,M90.4  OSTEONECROSE DEVIDA À HEMOGLOBINOPATIA (D50-D64+),12,12,0,0,0.0,5.0,3,0.25
